Module	Section	Sample Name	Source
QualiMap	mapped_gc_distribution	scca0539_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0539_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	SCCA1018_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1018_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	SQT118_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT118_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0509_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0509_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0549_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0549_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0587_unpaired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0587_unpaired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0586_unpaired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0586_unpaired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	SCCA1033_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1033_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca1029_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1029_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	SCCA1026_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1026_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0509_unpaired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0509_unpaired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0207_unpaired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0207_unpaired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	SQT047_paired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT047_paired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	scca0561_unpaired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0561_unpaired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
QualiMap	mapped_gc_distribution	SQT034_unpaired_qualimap	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT034_unpaired_qualimap/raw_data_qualimapReport/mapped_reads_gc-content_distribution.txt
Samtools	flagstat	scca0201_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0201_paired_flagstats.txt
Samtools	flagstat	scca0586_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0586_paired_flagstats.txt
Samtools	flagstat	scca1046_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1046_paired_flagstats.txt
Samtools	flagstat	SQT118_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT118_unpaired_flagstats.txt
Samtools	flagstat	scca1025_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1025_paired_flagstats.txt
Samtools	flagstat	scca0554_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0554_paired_flagstats.txt
Samtools	flagstat	scca0561_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0561_paired_flagstats.txt
Samtools	flagstat	scca0201_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0201_unpaired_flagstats.txt
Samtools	flagstat	scca0548_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0548_paired_flagstats.txt
Samtools	flagstat	SQT019_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT019_unpaired_flagstats.txt
Samtools	flagstat	scca0507_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0507_unpaired_flagstats.txt
Samtools	flagstat	SCCA1011_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1011_paired_flagstats.txt
Samtools	flagstat	JPV023_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV023_paired_flagstats.txt
Samtools	flagstat	SCCA1018_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1018_unpaired_flagstats.txt
Samtools	flagstat	JPV009_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV009_unpaired_flagstats.txt
Samtools	flagstat	SCCA1026_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1026_unpaired_flagstats.txt
Samtools	flagstat	SQT118_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT118_paired_flagstats.txt
Samtools	flagstat	scca0550_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0550_paired_flagstats.txt
Samtools	flagstat	scca1001_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1001_unpaired_flagstats.txt
Samtools	flagstat	SCCA1034_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1034_unpaired_flagstats.txt
Samtools	flagstat	SQT096_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT096_unpaired_flagstats.txt
Samtools	flagstat	scca0583_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0583_paired_flagstats.txt
Samtools	flagstat	SQT034_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT034_unpaired_flagstats.txt
Samtools	flagstat	JPV022_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV022_unpaired_flagstats.txt
Samtools	flagstat	scca0200_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0200_unpaired_flagstats.txt
Samtools	flagstat	scca0207_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0207_unpaired_flagstats.txt
Samtools	flagstat	scca0561_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0561_unpaired_flagstats.txt
Samtools	flagstat	SCCA1033_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1033_paired_flagstats.txt
Samtools	flagstat	SCCA1017_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1017_paired_flagstats.txt
Samtools	flagstat	scca0506_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0506_paired_flagstats.txt
Samtools	flagstat	scca1046_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1046_unpaired_flagstats.txt
Samtools	flagstat	SCCA1012_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1012_paired_flagstats.txt
Samtools	flagstat	SQT031_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT031_paired_flagstats.txt
Samtools	flagstat	scca0583_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0583_unpaired_flagstats.txt
Samtools	flagstat	scca1029_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1029_paired_flagstats.txt
Samtools	flagstat	SQT019_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT019_paired_flagstats.txt
Samtools	flagstat	SCCA1034_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1034_paired_flagstats.txt
Samtools	flagstat	scca0549_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0549_unpaired_flagstats.txt
Samtools	flagstat	scca0551_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0551_unpaired_flagstats.txt
Samtools	flagstat	scca0550_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0550_unpaired_flagstats.txt
Samtools	flagstat	SCCA1040_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1040_paired_flagstats.txt
Samtools	flagstat	scca0507_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0507_paired_flagstats.txt
Samtools	flagstat	SCCA1011_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1011_unpaired_flagstats.txt
Samtools	flagstat	SQT121_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT121_paired_flagstats.txt
Samtools	flagstat	JPV016_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV016_unpaired_flagstats.txt
Samtools	flagstat	scca0207_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0207_paired_flagstats.txt
Samtools	flagstat	scca1029_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1029_unpaired_flagstats.txt
Samtools	flagstat	SQT047_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT047_unpaired_flagstats.txt
Samtools	flagstat	SCCA1009_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1009_paired_flagstats.txt
Samtools	flagstat	scca1025_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1025_unpaired_flagstats.txt
Samtools	flagstat	scaa0503_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scaa0503_paired_flagstats.txt
Samtools	flagstat	scca0200_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0200_paired_flagstats.txt
Samtools	flagstat	JPV023_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV023_unpaired_flagstats.txt
Samtools	flagstat	SCCA1040_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1040_unpaired_flagstats.txt
Samtools	flagstat	scca0587_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0587_unpaired_flagstats.txt
Samtools	flagstat	scca0509_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0509_unpaired_flagstats.txt
Samtools	flagstat	SCCA1018_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1018_paired_flagstats.txt
Samtools	flagstat	scca0539_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0539_paired_flagstats.txt
Samtools	flagstat	scca0506_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0506_unpaired_flagstats.txt
Samtools	flagstat	scca1001_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1001_paired_flagstats.txt
Samtools	flagstat	scaa0503_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scaa0503_unpaired_flagstats.txt
Samtools	flagstat	scca0551_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0551_paired_flagstats.txt
Samtools	flagstat	scca0540_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0540_unpaired_flagstats.txt
Samtools	flagstat	SCCA1020_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1020_paired_flagstats.txt
Samtools	flagstat	scca1039_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1039_paired_flagstats.txt
Samtools	flagstat	SQT031_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT031_unpaired_flagstats.txt
Samtools	flagstat	scca0548_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0548_unpaired_flagstats.txt
Samtools	flagstat	scca0540_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0540_paired_flagstats.txt
Samtools	flagstat	SQT017_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT017_unpaired_flagstats.txt
Samtools	flagstat	SQT017_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT017_paired_flagstats.txt
Samtools	flagstat	scca0509_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0509_paired_flagstats.txt
Samtools	flagstat	scca0586_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0586_unpaired_flagstats.txt
Samtools	flagstat	SCCA1033_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1033_unpaired_flagstats.txt
Samtools	flagstat	JPV022_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV022_paired_flagstats.txt
Samtools	flagstat	scca0587_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0587_paired_flagstats.txt
Samtools	flagstat	SQT047_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT047_paired_flagstats.txt
Samtools	flagstat	JPV016_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV016_paired_flagstats.txt
Samtools	flagstat	scca0549_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0549_paired_flagstats.txt
Samtools	flagstat	SQT056_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT056_paired_flagstats.txt
Samtools	flagstat	SCCA1026_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1026_paired_flagstats.txt
Samtools	flagstat	scca1039_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1039_unpaired_flagstats.txt
Samtools	flagstat	scca0554_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0554_unpaired_flagstats.txt
Samtools	flagstat	SQT056_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT056_unpaired_flagstats.txt
Samtools	flagstat	JPV029_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV029_paired_flagstats.txt
Samtools	flagstat	SCCA1017_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1017_unpaired_flagstats.txt
Samtools	flagstat	SCCA1020_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1020_unpaired_flagstats.txt
Samtools	flagstat	SCCA1012_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1012_unpaired_flagstats.txt
Samtools	flagstat	SQT121_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT121_unpaired_flagstats.txt
Samtools	flagstat	SQT096_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT096_paired_flagstats.txt
Samtools	flagstat	JPV009_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV009_paired_flagstats.txt
Samtools	flagstat	SQT034_paired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT034_paired_flagstats.txt
Samtools	flagstat	JPV029_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV029_unpaired_flagstats.txt
Samtools	flagstat	scca0539_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0539_unpaired_flagstats.txt
Samtools	flagstat	SCCA1009_unpaired_flagstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1009_unpaired_flagstats.txt
Samtools	idxstats	scca0548_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0548_unpaired_idxstats.txt
Samtools	idxstats	SQT047_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT047_paired_idxstats.txt
Samtools	idxstats	SCCA1018_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1018_paired_idxstats.txt
Samtools	idxstats	SQT121_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT121_paired_idxstats.txt
Samtools	idxstats	scca0548_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0548_paired_idxstats.txt
Samtools	idxstats	scca0549_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0549_unpaired_idxstats.txt
Samtools	idxstats	SCCA1026_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1026_paired_idxstats.txt
Samtools	idxstats	SQT121_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT121_unpaired_idxstats.txt
Samtools	idxstats	JPV016_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV016_paired_idxstats.txt
Samtools	idxstats	scca0539_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0539_unpaired_idxstats.txt
Samtools	idxstats	scaa0503_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scaa0503_paired_idxstats.txt
Samtools	idxstats	scca0587_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0587_unpaired_idxstats.txt
Samtools	idxstats	SQT031_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT031_paired_idxstats.txt
Samtools	idxstats	scca0540_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0540_unpaired_idxstats.txt
Samtools	idxstats	JPV023_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV023_paired_idxstats.txt
Samtools	idxstats	JPV029_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV029_paired_idxstats.txt
Samtools	idxstats	SCCA1011_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1011_unpaired_idxstats.txt
Samtools	idxstats	SQT056_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT056_unpaired_idxstats.txt
Samtools	idxstats	SQT118_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT118_paired_idxstats.txt
Samtools	idxstats	SCCA1033_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1033_unpaired_idxstats.txt
Samtools	idxstats	SCCA1018_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1018_unpaired_idxstats.txt
Samtools	idxstats	SCCA1040_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1040_unpaired_idxstats.txt
Samtools	idxstats	scca0586_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0586_unpaired_idxstats.txt
Samtools	idxstats	scca0201_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0201_unpaired_idxstats.txt
Samtools	idxstats	SCCA1034_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1034_paired_idxstats.txt
Samtools	idxstats	SCCA1012_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1012_paired_idxstats.txt
Samtools	idxstats	SCCA1009_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1009_paired_idxstats.txt
Samtools	idxstats	JPV016_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV016_unpaired_idxstats.txt
Samtools	idxstats	scca1001_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1001_paired_idxstats.txt
Samtools	idxstats	scca1025_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1025_paired_idxstats.txt
Samtools	idxstats	JPV022_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV022_paired_idxstats.txt
Samtools	idxstats	SQT019_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT019_paired_idxstats.txt
Samtools	idxstats	scca0201_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0201_paired_idxstats.txt
Samtools	idxstats	scca1025_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1025_unpaired_idxstats.txt
Samtools	idxstats	scca1039_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1039_unpaired_idxstats.txt
Samtools	idxstats	scca0506_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0506_unpaired_idxstats.txt
Samtools	idxstats	scca0507_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0507_unpaired_idxstats.txt
Samtools	idxstats	SQT118_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT118_unpaired_idxstats.txt
Samtools	idxstats	scca0551_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0551_paired_idxstats.txt
Samtools	idxstats	scca0583_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0583_paired_idxstats.txt
Samtools	idxstats	scca1039_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1039_paired_idxstats.txt
Samtools	idxstats	JPV009_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV009_unpaired_idxstats.txt
Samtools	idxstats	SQT096_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT096_paired_idxstats.txt
Samtools	idxstats	scca0551_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0551_unpaired_idxstats.txt
Samtools	idxstats	scca0540_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0540_paired_idxstats.txt
Samtools	idxstats	scca0550_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0550_paired_idxstats.txt
Samtools	idxstats	scca0509_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0509_unpaired_idxstats.txt
Samtools	idxstats	scca0207_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0207_paired_idxstats.txt
Samtools	idxstats	SQT017_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT017_paired_idxstats.txt
Samtools	idxstats	scca0506_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0506_paired_idxstats.txt
Samtools	idxstats	scca0549_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0549_paired_idxstats.txt
Samtools	idxstats	SQT034_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT034_paired_idxstats.txt
Samtools	idxstats	SCCA1017_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1017_unpaired_idxstats.txt
Samtools	idxstats	scca0586_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0586_paired_idxstats.txt
Samtools	idxstats	SQT031_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT031_unpaired_idxstats.txt
Samtools	idxstats	JPV022_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV022_unpaired_idxstats.txt
Samtools	idxstats	scca0587_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0587_paired_idxstats.txt
Samtools	idxstats	SQT034_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT034_unpaired_idxstats.txt
Samtools	idxstats	SCCA1017_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1017_paired_idxstats.txt
Samtools	idxstats	JPV029_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV029_unpaired_idxstats.txt
Samtools	idxstats	SQT056_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT056_paired_idxstats.txt
Samtools	idxstats	SCCA1020_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1020_paired_idxstats.txt
Samtools	idxstats	SCCA1012_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1012_unpaired_idxstats.txt
Samtools	idxstats	scca0561_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0561_paired_idxstats.txt
Samtools	idxstats	scaa0503_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scaa0503_unpaired_idxstats.txt
Samtools	idxstats	SCCA1033_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1033_paired_idxstats.txt
Samtools	idxstats	SQT096_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT096_unpaired_idxstats.txt
Samtools	idxstats	scca1029_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1029_unpaired_idxstats.txt
Samtools	idxstats	scca0200_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0200_paired_idxstats.txt
Samtools	idxstats	scca0507_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0507_paired_idxstats.txt
Samtools	idxstats	scca0550_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0550_unpaired_idxstats.txt
Samtools	idxstats	SQT047_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT047_unpaired_idxstats.txt
Samtools	idxstats	scca0509_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0509_paired_idxstats.txt
Samtools	idxstats	scca0583_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0583_unpaired_idxstats.txt
Samtools	idxstats	JPV023_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/JPV023_unpaired_idxstats.txt
Samtools	idxstats	scca0539_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0539_paired_idxstats.txt
Samtools	idxstats	scca0207_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0207_unpaired_idxstats.txt
Samtools	idxstats	SQT019_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT019_unpaired_idxstats.txt
Samtools	idxstats	scca0554_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0554_paired_idxstats.txt
Samtools	idxstats	scca0554_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0554_unpaired_idxstats.txt
Samtools	idxstats	scca0200_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0200_unpaired_idxstats.txt
Samtools	idxstats	SQT017_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SQT017_unpaired_idxstats.txt
Samtools	idxstats	scca1046_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca1046_paired_idxstats.txt
Samtools	idxstats	SCCA1020_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1020_unpaired_idxstats.txt
Samtools	idxstats	scca0561_unpaired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/scca0561_unpaired_idxstats.txt
Samtools	idxstats	SCCA1011_paired_idxstats	/scratch/user/alex93/squirrel/align/pre_dup_removal/SCCA1011_paired_idxstats.txt
